SR_Number,Unnamed: 0,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=In Progress,# ACTIVITY=Awaiting Assignment,# ACTIVITY=Resolved,# ACTIVITY=Assigned,# ACTIVITY=Closed,# ACTIVITY=Wait - User,# ACTIVITY=Wait - Implementation,# ACTIVITY=Wait,# ACTIVITY=Wait - Vendor,# ACTIVITY=In Call,# ACTIVITY=Wait - Customer,# ACTIVITY=Unmatched,# ACTIVITY=Cancelled,lead_time
1-734879581,28494,Queued,Awaiting Assignment,A2_1,Org line A2,G336 3rd,Medium,PROD38,be,Sweden,436.529,3.08,43559.451,Friday,7,5,0,0,0,0,0,0,0,0,0,0,0,1169.237
1-734879581,28495,Accepted,In Progress,A2_1,Org line A2,G336 3rd,Medium,PROD38,be,POLAND,439.524,2.995,43562.446,Friday,7,6,0,0,0,0,0,0,0,0,0,0,0,1169.237
1-734879581,28496,Queued,Awaiting Assignment,missing,Org line E,A14,Medium,PROD38,be,POLAND,439.59,0.066,43562.512,Friday,8,6,0,0,0,0,0,0,0,0,0,0,0,1169.237
1-734879581,28497,Queued,Awaiting Assignment,missing,Org line E,A14,Medium,PROD38,be,POLAND,439.591,0.001,43562.513,Friday,8,7,0,0,0,0,0,0,0,0,0,0,0,1169.237
1-734879581,28498,Accepted,In Progress,missing,Org line E,A14,Medium,PROD38,be,0,441.442,1.851,43564.364,Friday,8,8,0,0,0,0,0,0,0,0,0,0,0,1169.237
1-734879581,28499,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD38,be,0,441.469,0.027,43564.391,Friday,9,8,0,0,0,0,0,0,0,0,0,0,0,1169.237
1-734879581,28500,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD38,be,Belgium,442.761,1.292,43565.683,Friday,9,9,0,0,0,0,0,0,0,0,0,0,0,1169.237
1-734879581,28501,Accepted,Wait - User,A2_1,Org line C,D2,Medium,PROD38,be,Belgium,442.915,0.154,43565.837,Friday,10,9,0,0,0,0,0,0,0,0,0,0,0,1169.237
1-734879581,28502,Completed,Resolved,A2_1,Org line C,D2,Medium,PROD38,be,Belgium,443.806,0.891,43566.728,Friday,10,9,0,0,0,1,0,0,0,0,0,0,0,1169.237
1-734879581,28503,Completed,Closed,A2_1,Org line C,D2,Medium,PROD38,be,0,477.217,33.411,43600.139,Friday,10,9,1,0,0,1,0,0,0,0,0,0,0,1169.237
1-734879581,28504,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD38,be,Belgium,882.14,404.923,44005.062,Friday,10,9,1,0,1,1,0,0,0,0,0,0,0,1169.237
1-734879581,28505,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD38,be,Belgium,882.505,0.365,44005.427,Friday,11,9,1,0,1,1,0,0,0,0,0,0,0,1169.237
1-734879581,28506,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD38,be,POLAND,940.816,58.311,44063.738,Friday,11,10,1,0,1,1,0,0,0,0,0,0,0,1169.237
1-734879581,28507,Accepted,Assigned,V3_2,Org line C,G179,Medium,PROD38,be,POLAND,940.891,0.075,44063.813,Friday,12,10,1,0,1,1,0,0,0,0,0,0,0,1169.237
1-734879581,28508,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD38,be,POLAND,948.179,7.288,44071.101,Friday,12,10,1,1,1,1,0,0,0,0,0,0,0,1169.237
1-734879581,28509,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD38,be,POLAND,948.285,0.106,44071.207,Friday,13,10,1,1,1,1,0,0,0,0,0,0,0,1169.237
1-734879581,28510,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD38,be,Belgium,952.541,4.256,44075.463,Friday,13,11,1,1,1,1,0,0,0,0,0,0,0,1169.237
1-734879581,28511,Accepted,Wait - User,A2_1,Org line C,D2,Medium,PROD38,be,Belgium,953.242,0.701,44076.164,Friday,14,11,1,1,1,1,0,0,0,0,0,0,0,1169.237
1-734879581,28512,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD38,be,Belgium,970.125,16.883,44093.047,Friday,14,11,1,1,1,2,0,0,0,0,0,0,0,1169.237
1-734879581,28513,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD38,be,POLAND,1025.13,55.005,44148.052,Friday,14,12,1,1,1,2,0,0,0,0,0,0,0,1169.237
1-734879581,28514,Accepted,Assigned,V3_2,Org line C,G179,Medium,PROD38,be,POLAND,1025.154,0.024,44148.076,Friday,15,12,1,1,1,2,0,0,0,0,0,0,0,1169.237
1-734879581,28515,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD38,be,POLAND,1036.663,11.509,44159.585,Friday,15,12,1,2,1,2,0,0,0,0,0,0,0,1169.237
1-734879581,28516,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD38,be,POLAND,1036.703,0.04,44159.625,Friday,16,12,1,2,1,2,0,0,0,0,0,0,0,1169.237
1-734879581,28517,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD38,be,Belgium,1039.364,2.661,44162.286,Friday,16,13,1,2,1,2,0,0,0,0,0,0,0,1169.237
1-734879581,28518,Accepted,Wait - User,A2_1,Org line C,D2,Medium,PROD38,be,Belgium,1039.721,0.357,44162.643,Friday,17,13,1,2,1,2,0,0,0,0,0,0,0,1169.237
1-734879581,28519,Completed,Resolved,A2_1,Org line C,D2,Medium,PROD38,be,Belgium,1136.968,97.247,44259.89,Friday,17,13,1,2,1,3,0,0,0,0,0,0,0,1169.237
1-734903261,28638,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD791,be,Belgium,0.0,0.0,43124.297,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28639,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD791,be,Belgium,0.021,0.021,43124.318,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28640,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD791,be,Belgium,1.112,1.091,43125.409,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28641,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD791,be,INDIA,2.968,1.856,43127.265,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28642,Queued,Awaiting Assignment,A2_3,Org line A2,N26 2nd,Medium,PROD791,be,INDIA,3.061,0.093,43127.358,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28643,Accepted,In Progress,A2_3,Org line A2,N26 2nd,Medium,PROD791,be,POLAND,260.578,257.517,43384.875,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28644,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD791,be,POLAND,260.697,0.119,43384.994,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28645,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD791,be,INDIA,261.948,1.251,43386.245,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28646,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD791,be,INDIA,262.275,0.327,43386.572,Friday,5,3,0,0,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28647,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD791,be,POLAND,267.057,4.782,43391.354,Friday,5,4,0,0,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28648,Accepted,Assigned,V3_2,Org line C,G179,Medium,PROD791,be,POLAND,267.07,0.013,43391.367,Friday,6,4,0,0,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28649,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD791,be,POLAND,338.769,71.699,43463.066,Friday,6,4,0,1,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28650,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD791,be,POLAND,338.929,0.16,43463.226,Friday,7,4,0,1,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28651,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD791,be,Belgium,339.559,0.63,43463.856,Friday,7,5,0,1,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28652,Accepted,Wait - User,A2_1,Org line C,D2,Medium,PROD791,be,Belgium,342.582,3.023,43466.879,Friday,8,5,0,1,0,0,0,0,0,0,0,0,0,475.839
1-734903261,28653,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD791,be,Belgium,425.168,82.586,43549.465,Friday,8,5,0,1,0,1,0,0,0,0,0,0,0,475.839
1-734903261,28654,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD791,be,POLAND,425.39,0.222,43549.687,Friday,8,6,0,1,0,1,0,0,0,0,0,0,0,475.839
1-734903261,28655,Accepted,Assigned,V3_2,Org line C,G179,Medium,PROD791,be,POLAND,425.394,0.004,43549.691,Friday,9,6,0,1,0,1,0,0,0,0,0,0,0,475.839
1-734903261,28656,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD791,be,POLAND,431.371,5.977,43555.668,Friday,9,6,0,2,0,1,0,0,0,0,0,0,0,475.839
1-734903261,28657,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD791,be,POLAND,431.565,0.194,43555.862,Friday,10,6,0,2,0,1,0,0,0,0,0,0,0,475.839
1-734903261,28658,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD791,be,Belgium,434.773,3.208,43559.07,Friday,10,7,0,2,0,1,0,0,0,0,0,0,0,475.839
1-734903261,28659,Accepted,Wait - User,A2_1,Org line C,D2,Medium,PROD791,be,Belgium,434.885,0.112,43559.182,Friday,11,7,0,2,0,1,0,0,0,0,0,0,0,475.839
1-734903261,28660,Completed,Resolved,A2_1,Org line C,D2,Medium,PROD791,be,Belgium,442.137,7.252,43566.434,Friday,11,7,0,2,0,2,0,0,0,0,0,0,0,475.839
1-734904561,28678,Accepted,In Progress,missing,Other,V46 2nd,Medium,PROD308,se,Sweden,0.0,0.0,43125.961,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28679,Accepted,In Progress,missing,Other,V46 2nd,Medium,PROD308,se,Sweden,0.215,0.215,43126.176,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28680,Queued,Awaiting Assignment,E_10,Org line C,G288 2nd,Medium,PROD308,se,Sweden,0.774,0.559,43126.735,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28681,Accepted,In Progress,E_10,Org line C,G288 2nd,Medium,PROD308,se,Sweden,0.8,0.026,43126.761,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28682,Queued,Awaiting Assignment,E_10,Org line C,G271 2nd,Medium,PROD308,se,Sweden,1.562,0.762,43127.523,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28683,Accepted,In Progress,E_10,Org line C,G271 2nd,Medium,PROD308,se,Sweden,1.808,0.246,43127.769,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28684,Accepted,Assigned,E_10,Org line C,G271 2nd,Medium,PROD308,se,Sweden,2.354,0.546,43128.315,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28685,Accepted,In Progress,E_10,Org line C,G271 2nd,Medium,PROD308,se,Sweden,2.361,0.007,43128.322,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28686,Accepted,Assigned,E_10,Org line C,G271 2nd,Medium,PROD308,se,Sweden,2.388,0.027,43128.349,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28687,Accepted,In Progress,E_10,Org line C,G271 2nd,Medium,PROD308,se,Sweden,3.844,1.456,43129.805,Friday,5,2,0,2,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28688,Accepted,Assigned,E_10,Org line C,G271 2nd,Medium,PROD308,se,Sweden,6.281,2.437,43132.242,Friday,6,2,0,2,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28689,Accepted,In Progress,E_10,Org line C,G271 2nd,Medium,PROD308,se,Sweden,6.625,0.344,43132.586,Friday,6,2,0,3,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28690,Queued,Awaiting Assignment,missing,Other,V46 2nd,Medium,PROD308,se,Sweden,10.413,3.788,43136.374,Friday,7,2,0,3,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28691,Accepted,In Progress,missing,Other,V46 2nd,Medium,PROD308,se,Sweden,13.035,2.622,43138.996,Friday,7,3,0,3,0,0,0,0,0,0,0,0,0,1079.462
1-734904561,28692,Completed,Resolved,missing,Other,V46 2nd,Medium,PROD308,se,Sweden,434.136,421.101,43560.097,Friday,8,3,0,3,0,0,0,0,0,0,0,0,0,1079.462
1-734911670,28775,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD453,se,Sweden,0.0,0.0,43127.626,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1541.408
1-734911670,28776,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD453,se,Sweden,0.015,0.015,43127.641,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1541.408
1-734911670,28777,Accepted,Wait - User,V3_2,Org line C,N52 2nd,Medium,PROD453,se,Sweden,1.911,1.896,43129.537,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1541.408
1-734916461,28850,Accepted,In Progress,missing,Other,A19,High,PROD348,us,Sweden,0.0,0.0,43126.726,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1597.315
1-734916461,28851,Accepted,In Progress,missing,Other,A19,High,PROD348,us,Sweden,0.116,0.116,43126.842,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1597.315
1-734916461,28852,Queued,Awaiting Assignment,missing,Other,A19,High,PROD348,us,Sweden,0.444,0.328,43127.17,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1597.315
1-734916461,28853,Queued,Awaiting Assignment,E_5,Org line C,G92,High,PROD348,us,Sweden,0.555,0.111,43127.281,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1597.315
1-734916461,28854,Accepted,In Progress,E_5,Org line C,G92,High,PROD348,us,INDIA,3.335,2.78,43130.061,Friday,2,2,0,0,0,0,0,0,0,0,0,0,0,1597.315
1-734916461,28855,Queued,Awaiting Assignment,E_4,Org line C,G88 2nd,High,PROD348,us,INDIA,3.963,0.628,43130.689,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,1597.315
1-734916461,28856,Accepted,In Progress,E_4,Org line C,G88 2nd,High,PROD348,us,Sweden,6.216,2.253,43132.942,Friday,3,3,0,0,0,0,0,0,0,0,0,0,0,1597.315
1-734916461,28857,Accepted,Assigned,E_4,Org line C,G88 2nd,High,PROD348,us,Sweden,15.25,9.034,43141.976,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,1597.315
1-734916461,28858,Accepted,In Progress,E_4,Org line C,G88 2nd,High,PROD348,us,INDIA,525.829,510.579,43652.555,Friday,4,3,0,1,0,0,0,0,0,0,0,0,0,1597.315
1-734916461,28859,Accepted,Wait - Customer,E_4,Org line C,G88 2nd,High,PROD348,us,INDIA,533.542,7.713,43660.268,Friday,5,3,0,1,0,0,0,0,0,0,0,0,0,1597.315
1-734916461,28860,Completed,Resolved,E_4,Org line C,G88 2nd,High,PROD348,us,INDIA,952.627,419.085,44079.353,Friday,5,3,0,1,0,0,0,0,0,0,1,0,0,1597.315
1-734922854,28907,Accepted,In Progress,missing,Org line V5,V26 2nd,Medium,PROD262,us,USA,0.0,0.0,43136.96,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1155.19
1-734922854,28908,Accepted,In Progress,missing,Org line V5,V26 2nd,Medium,PROD262,us,USA,0.058,0.058,43137.018,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1155.19
1-734922854,28909,Accepted,Wait - Vendor,missing,Org line V5,V26 2nd,Medium,PROD262,us,USA,0.065,0.007,43137.025,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1155.19
1-734922854,28910,Completed,Resolved,missing,Org line V5,V26 2nd,Medium,PROD262,us,USA,538.342,538.277,43675.302,Friday,2,0,0,0,0,0,0,0,1,0,0,0,0,1155.19
1-734968410,29067,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.0,0.0,43134.099,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1071.318
1-734968410,29068,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.051,0.051,43134.15,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1071.318
1-734968410,29069,Queued,Awaiting Assignment,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,0.973,0.922,43135.072,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1071.318
1-734968410,29070,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,1.327,0.354,43135.426,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1071.318
1-734968410,29071,Accepted,Assigned,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,1.345,0.018,43135.444,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1071.318
1-734968410,29072,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,239.071,237.726,43373.17,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,1071.318
1-734968410,29073,Accepted,Wait - User,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,239.403,0.332,43373.502,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,1071.318
1-734968410,29074,Completed,Resolved,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,412.945,173.542,43547.044,Friday,4,1,0,1,0,1,0,0,0,0,0,0,0,1071.318
1-734968773,29102,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD327,pl,POLAND,0.0,0.0,43131.987,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,381.541
1-734968773,29103,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD327,pl,POLAND,0.002,0.002,43131.989,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,381.541
1-734968773,29104,Accepted,Wait - User,A2_1,Org line A2,D8,Medium,PROD327,pl,POLAND,0.204,0.202,43132.191,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,381.541
1-734968773,29105,Accepted,Wait - User,A2_1,Org line A2,D8,Medium,PROD327,pl,0,259.264,259.06,43391.251,Friday,2,0,0,0,0,1,0,0,0,0,0,0,0,381.541
1-734968773,29106,Queued,Awaiting Assignment,A2_1,Org line A2,D9,Medium,PROD327,pl,POLAND,343.48,84.216,43475.467,Friday,2,0,0,0,0,2,0,0,0,0,0,0,0,381.541
1-734968773,29107,Accepted,In Progress,A2_1,Org line A2,D9,Medium,PROD327,pl,POLAND,343.484,0.004,43475.471,Friday,2,1,0,0,0,2,0,0,0,0,0,0,0,381.541
1-734968773,29108,Completed,Resolved,A2_1,Org line A2,D9,Medium,PROD327,pl,POLAND,343.78,0.296,43475.767,Friday,3,1,0,0,0,2,0,0,0,0,0,0,0,381.541
1-734973777,29180,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD790,br,Brazil,0.0,0.0,43131.672,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29181,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD790,br,Brazil,0.116,0.116,43131.788,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29182,Queued,Awaiting Assignment,missing,Org line E,A14,Medium,PROD790,br,Brazil,1.096,0.98,43132.768,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29183,Accepted,In Progress,missing,Org line E,A14,Medium,PROD790,br,0,21.559,20.463,43153.231,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29184,Queued,Awaiting Assignment,A2_1,Org line A2,N19 2nd,Medium,PROD790,br,0,21.632,0.073,43153.304,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29185,Accepted,In Progress,A2_1,Org line A2,N19 2nd,Medium,PROD790,br,Sweden,235.554,213.922,43367.226,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29186,Queued,Awaiting Assignment,missing,Org line E,A14,Medium,PROD790,br,Sweden,236.236,0.682,43367.908,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29187,Accepted,In Progress,missing,Org line E,A14,Medium,PROD790,br,0,420.934,184.698,43552.606,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29188,Queued,Awaiting Assignment,A2_1,Org line B,D3,Medium,PROD790,br,0,420.958,0.024,43552.63,Friday,5,3,0,0,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29189,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD790,br,Brazil,426.138,5.18,43557.81,Friday,5,4,0,0,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29190,Accepted,Assigned,A2_1,Org line B,D3,Medium,PROD790,br,Brazil,426.156,0.018,43557.828,Friday,6,4,0,0,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29191,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD790,br,Brazil,432.326,6.17,43563.998,Friday,6,4,0,1,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29192,Accepted,Wait,A2_1,Org line B,D3,Medium,PROD790,br,Brazil,432.756,0.43,43564.428,Friday,7,4,0,1,0,0,0,0,0,0,0,0,0,468.443
1-734973777,29193,Completed,Resolved,A2_1,Org line B,D3,Medium,PROD790,br,Brazil,434.014,1.258,43565.686,Friday,7,4,0,1,0,0,0,1,0,0,0,0,0,468.443
1-734994398,29248,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD485,us,USA,0.0,0.0,43133.103,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,985.722
1-734994398,29249,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD485,us,USA,0.023,0.023,43133.126,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,985.722
1-734994398,29250,Queued,Awaiting Assignment,A2_3,Org line A2,N16 2nd,Medium,PROD485,us,USA,1.125,1.102,43134.228,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,985.722
1-734994398,29251,Accepted,In Progress,A2_3,Org line A2,N16 2nd,Medium,PROD485,us,USA,2.421,1.296,43135.524,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,985.722
1-734994398,29252,Completed,Resolved,A2_3,Org line A2,N16 2nd,Medium,PROD485,us,USA,344.374,341.953,43477.477,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,985.722
1-735040184,29561,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD253,br,Brazil,0.0,0.0,43134.705,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,897.934
1-735040184,29562,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD253,br,Brazil,0.039,0.039,43134.744,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,897.934
1-735040184,29563,Queued,Awaiting Assignment,V3_2,Org line B,S6,Low,PROD253,br,Brazil,21.562,21.523,43156.267,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,897.934
1-735040184,29564,Accepted,In Progress,V3_2,Org line B,S6,Low,PROD253,br,Brazil,426.133,404.571,43560.838,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,897.934
1-735040184,29565,Queued,Awaiting Assignment,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil,426.24,0.107,43560.945,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,897.934
1-735040184,29566,Queued,Awaiting Assignment,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil,426.241,0.001,43560.946,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,897.934
1-735040184,29567,Accepted,In Progress,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil,426.887,0.646,43561.592,Friday,3,3,0,0,0,0,0,0,0,0,0,0,0,897.934
1-735040184,29568,Accepted,Wait - Implementation,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil,456.022,29.135,43590.727,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,897.934
1-735040184,29569,Accepted,In Progress,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil,534.572,78.55,43669.277,Friday,4,3,0,0,0,0,1,0,0,0,0,0,0,897.934
1-735040184,29570,Accepted,Wait - User,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil,534.663,0.091,43669.368,Friday,5,3,0,0,0,0,1,0,0,0,0,0,0,897.934
1-735040184,29571,Accepted,In Progress,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil,864.671,330.008,43999.376,Friday,5,3,0,0,0,1,1,0,0,0,0,0,0,897.934
1-735040184,29572,Completed,Resolved,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil,864.688,0.017,43999.393,Friday,6,3,0,0,0,1,1,0,0,0,0,0,0,897.934
1-735077492,29789,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.0,0.0,43139.783,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.361
1-735077492,29790,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.248,0.248,43140.031,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1152.361
1-735077492,29791,Queued,Awaiting Assignment,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,0.947,0.699,43140.73,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1152.361
1-735077492,29792,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,1.172,0.225,43140.955,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1152.361
1-735077492,29793,Accepted,Assigned,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,234.322,233.15,43374.105,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1152.361
1-735077492,29794,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,234.454,0.132,43374.237,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,1152.361
1-735077492,29795,Accepted,Assigned,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,234.914,0.46,43374.697,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,1152.361
1-735077492,29796,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,238.171,3.257,43377.954,Friday,4,1,0,2,0,0,0,0,0,0,0,0,0,1152.361
1-735077492,29797,Accepted,Wait - User,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,238.175,0.004,43377.958,Friday,5,1,0,2,0,0,0,0,0,0,0,0,0,1152.361
1-735077492,29798,Completed,Resolved,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,501.404,263.229,43641.187,Friday,5,1,0,2,0,1,0,0,0,0,0,0,0,1152.361
1-735078711,29904,Queued,Awaiting Assignment,missing,Other,V24,Low,PROD604,kr,USA,0.0,0.0,43591.133,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.866
1-735078711,29905,Queued,Awaiting Assignment,D_1,Org line A2,G197 2nd,Low,PROD604,kr,USA,0.1,0.1,43591.233,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,1132.866
1-735078711,29906,Accepted,In Progress,D_1,Org line A2,G197 2nd,Low,PROD604,kr,USA,7.15,7.05,43598.283,Friday,0,2,0,0,0,0,0,0,0,0,0,0,0,1132.866
