,SR_Number,Change_Date+Time,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country
1,1-737349543,2012-05-01T14:27:16+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD424,pl,POLAND
2,1-737349543,2012-05-01T14:29:25+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,G40,Medium,PROD424,pl,POLAND
3,1-737349543,2012-05-02T05:16:28+01:00,Accepted,In Progress,A2_2,Org line A2,G40,Medium,PROD424,pl,Sweden
4,1-737349543,2012-05-02T05:21:49+01:00,Queued,Awaiting Assignment,E_1,Org line C,G195,Medium,PROD424,pl,Sweden
5,1-737349543,2012-05-02T05:23:43+01:00,Accepted,In Progress,E_1,Org line C,G195,Medium,PROD424,pl,INDIA
6,1-737349543,2012-05-02T05:27:53+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,G40,Medium,PROD424,pl,INDIA
0,1-737349941,2012-05-01T14:08:24+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737349941,2012-05-01T14:09:30+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737349941,2012-05-01T14:15:18+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737349941,2012-05-01T14:49:56+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737349994,2012-05-01T14:40:00+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD790,pl,POLAND
0,1-737350346,2012-05-01T16:19:11+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD38,pl,POLAND
0,1-737350492,2012-05-01T16:37:22+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD566,us,USA
0,1-737350613,2012-05-01T17:30:55+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
0,1-737350653,2012-05-01T17:42:11+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD701,us,Brazil
1,1-737350653,2012-05-01T17:43:39+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD701,us,Brazil
0,1-737351901,2012-05-01T13:51:40+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD121,pl,Brazil
1,1-737351901,2012-05-01T13:52:43+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD121,pl,Brazil
2,1-737351901,2012-05-01T13:54:22+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,S2 2nd,Low,PROD121,pl,Brazil
0,1-737352031,2012-05-01T14:21:56+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
1,1-737352031,2012-05-01T14:29:30+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
2,1-737352031,2012-05-01T14:30:15+01:00,Completed,In Call,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
0,1-737352098,2012-05-01T15:03:41+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD363,pl,Brazil
0,1-737352342,2012-05-01T15:34:38+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND
0,1-737352513,2012-05-01T15:54:45+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD623,pl,POLAND
1,1-737352513,2012-05-01T15:55:02+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD623,pl,POLAND
2,1-737352513,2012-05-01T16:25:52+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD623,pl,POLAND
3,1-737352513,2012-05-02T09:38:55+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD623,pl,POLAND
0,1-737352581,2012-05-01T16:06:29+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737352581,2012-05-01T16:08:14+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737352581,2012-05-01T16:28:48+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737352581,2012-05-02T09:36:23+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737352798,2012-05-01T16:29:53+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD623,pl,POLAND
1,1-737352798,2012-05-01T16:32:17+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD623,pl,POLAND
2,1-737352798,2012-05-01T16:46:42+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD623,pl,POLAND
3,1-737352798,2012-05-02T09:35:31+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD623,pl,POLAND
4,1-737352798,2012-05-02T09:35:35+01:00,Accepted,Assigned,V3_2,Org line C,G179,Medium,PROD623,pl,POLAND
0,1-737352825,2012-05-01T16:30:59+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737352825,2012-05-01T16:41:56+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737352825,2012-05-01T16:49:24+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737352825,2012-05-02T09:31:09+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737353965,2012-05-01T17:43:53+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
0,1-737354015,2012-05-01T15:15:36+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD805,in,POLAND
1,1-737354015,2012-05-01T15:20:06+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD805,in,POLAND
0,1-737354174,2012-05-01T16:21:20+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD378,pl,POLAND
1,1-737354174,2012-05-01T16:22:29+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD378,pl,POLAND
0,1-737354231,2012-05-01T16:02:39+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737354231,2012-05-01T16:02:53+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737354231,2012-05-01T16:27:40+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737354231,2012-05-02T09:37:27+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
4,1-737354231,2012-05-02T09:37:30+01:00,Accepted,Assigned,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
5,1-737354231,2012-05-02T10:38:37+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
6,1-737354231,2012-05-02T10:55:28+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
7,1-737354231,2012-05-02T11:00:33+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
0,1-737354325,2012-05-01T16:30:35+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD623,pl,POLAND
1,1-737354325,2012-05-01T16:36:40+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD623,pl,POLAND
2,1-737354325,2012-05-01T16:48:20+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD623,pl,POLAND
3,1-737354325,2012-05-02T09:32:00+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD623,pl,POLAND
4,1-737354325,2012-05-02T09:32:05+01:00,Accepted,Assigned,V3_2,Org line C,G179,Medium,PROD623,pl,POLAND
5,1-737354325,2012-05-02T10:05:19+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD623,pl,POLAND
6,1-737354325,2012-05-02T10:23:44+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD623,pl,POLAND
7,1-737354325,2012-05-02T10:24:25+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD623,pl,POLAND
0,1-737354352,2012-05-01T16:45:33+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD13,pl,POLAND
0,1-737354703,2012-05-01T18:17:16+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD566,us,USA
0,1-737354735,2012-05-01T19:23:30+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD815,pl,Brazil
0,1-737355932,2012-05-01T14:34:23+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,in,POLAND
1,1-737355932,2012-05-01T14:34:55+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,in,POLAND
2,1-737355932,2012-05-01T14:52:50+01:00,Queued,Awaiting Assignment,E_10,Org line B,G230 2nd,Low,PROD424,in,POLAND
0,1-737356021,2012-05-01T15:11:40+01:00,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD253,us,USA
0,1-737356151,2012-05-01T16:06:36+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737356151,2012-05-01T16:08:54+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737356151,2012-05-01T16:29:01+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737356151,2012-05-02T09:36:10+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737356205,2012-05-01T16:31:03+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737356205,2012-05-01T16:42:44+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737356205,2012-05-01T16:49:35+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737356205,2012-05-02T09:30:59+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737356218,2012-05-01T16:42:43+01:00,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD518,us,USA
0,1-737356353,2012-05-01T18:13:43+01:00,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD253,us,USA
1,1-737356353,2012-05-01T18:13:58+01:00,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD253,us,USA
2,1-737356353,2012-05-01T18:15:43+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N44,Low,PROD253,us,USA
0,1-737356371,2012-05-01T18:23:16+01:00,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD561,us,USA
0,1-737356406,2012-05-01T18:48:53+01:00,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD482,us,USA
1,1-737356406,2012-05-01T18:49:27+01:00,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD482,us,USA
2,1-737356406,2012-05-01T20:40:30+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N41,Low,PROD482,us,USA
0,1-737356417,2012-05-01T18:55:20+01:00,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD253,us,USA
1,1-737356417,2012-05-01T18:55:38+01:00,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD253,us,USA
2,1-737356417,2012-05-01T18:57:52+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N49,Low,PROD253,us,USA
0,1-737356491,2012-05-02T02:38:55+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,pl,China
0,1-737356801,2012-05-02T06:01:19+01:00,Accepted,In Progress,,Org line G4,G51 2nd,Medium,PROD407,se,Sweden
0,1-737356826,2012-05-02T06:03:32+01:00,Accepted,In Progress,,Org line G4,G51 2nd,Medium,PROD538,se,Sweden
0,1-737356862,2012-05-02T06:05:29+01:00,Accepted,In Progress,,Org line G4,G51 2nd,Medium,PROD818,se,Sweden
0,1-737356888,2012-05-02T06:07:23+01:00,Accepted,In Progress,,Org line G4,G51 2nd,Medium,PROD407,se,Sweden
0,1-737356901,2012-05-01T14:27:24+01:00,Accepted,In Progress,V3_2,Org line C,G96,High,PROD424,br,Brazil
1,1-737356901,2012-05-01T14:27:39+01:00,Accepted,In Progress,V3_2,Org line C,G96,High,PROD424,br,Brazil
2,1-737356901,2012-05-01T14:34:44+01:00,Accepted,In Progress,V3_2,Org line C,G96,High,PROD424,br,Brazil
3,1-737356901,2012-05-01T14:36:17+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,S2 2nd,High,PROD424,br,Brazil
4,1-737356901,2012-05-01T14:36:18+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,S2 2nd,High,PROD424,br,Brazil
0,1-737356951,2012-05-01T14:42:59+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD13,se,Sweden
0,1-737357037,2012-05-01T15:20:20+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD423,pl,Brazil
0,1-737357164,2012-05-01T22:03:09+01:00,Accepted,In Progress,,Org line C,N19 2nd,Low,PROD202,ca,Canada
0,1-737357234,2012-05-01T16:00:06+01:00,Accepted,In Progress,V3_2,Org line C,S36,Medium,PROD13,se,Sweden
0,1-737357241,2012-05-01T16:06:46+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737357241,2012-05-01T16:09:32+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737357241,2012-05-01T16:29:12+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737357241,2012-05-02T09:35:44+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737357281,2012-05-01T16:11:37+01:00,Accepted,In Progress,V3_2,Org line C,S36,Low,PROD402,se,Sweden
0,1-737357313,2012-05-01T17:35:56+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD13,se,Sweden
0,1-737357355,2012-05-01T16:31:08+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737357355,2012-05-01T16:43:15+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737357355,2012-05-01T16:49:46+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737357355,2012-05-02T09:30:49+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737357381,2012-05-01T16:41:09+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD566,us,USA
0,1-737357433,2012-05-01T17:01:56+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD494,pl,Brazil
0,1-737357480,2012-05-01T17:21:35+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD104,pl,Brazil
0,1-737357517,2012-05-01T17:29:38+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD580,pl,Brazil
0,1-737357723,2012-05-01T18:43:46+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD13,se,Sweden
0,1-737357973,2012-05-01T15:18:21+01:00,Accepted,In Progress,,Org line C,N15 2nd,Low,PROD813,ca,Canada
0,1-737358173,2012-05-01T15:47:15+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD267,us,USA
0,1-737358239,2012-05-01T15:46:17+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD235,be,Belgium
1,1-737358239,2012-05-01T15:49:10+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD235,be,Belgium
0,1-737358255,2012-05-01T16:03:03+01:00,Accepted,In Progress,V3_2,Org line C,S42,Low,PROD369,se,Sweden
0,1-737358270,2012-05-01T16:29:31+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD214,us,USA
0,1-737358292,2012-05-01T15:56:38+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD566,us,USA
0,1-737358415,2012-05-01T16:05:52+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD566,us,USA
0,1-737358591,2012-05-01T16:20:44+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD420,us,USA
0,1-737358628,2012-05-01T18:44:39+01:00,Accepted,In Progress,,Org line C,N15 2nd,Low,PROD325,ca,Canada
1,1-737358628,2012-05-01T18:45:22+01:00,Accepted,In Progress,,Org line C,N15 2nd,Low,PROD325,ca,Canada
2,1-737358628,2012-05-01T19:36:26+01:00,Queued,Awaiting Assignment,E_10,Org line C,G236 2nd,Low,PROD325,ca,Canada
3,1-737358628,2012-05-02T07:05:23+01:00,Accepted,In Progress,E_10,Org line C,G236 2nd,Low,PROD325,ca,Sweden
4,1-737358628,2012-05-02T11:27:06+01:00,Queued,Awaiting Assignment,,Org line C,N15 2nd,Low,PROD325,ca,Sweden
0,1-737358636,2012-05-01T16:26:22+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD566,us,USA
0,1-737358668,2012-05-01T16:28:49+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD566,us,USA
0,1-737358716,2012-05-01T16:54:16+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD214,us,USA
0,1-737358802,2012-05-01T18:19:58+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD214,us,USA
0,1-737358867,2012-05-01T17:16:16+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD725,us,USA
0,1-737362708,2012-05-01T14:46:12+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD261,pl,INDIA
0,1-737362805,2012-05-01T15:18:41+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD718,se,INDIA
1,1-737362805,2012-05-01T15:19:03+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD718,se,INDIA
0,1-737362863,2012-05-01T15:21:01+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Brazil
0,1-737362880,2012-05-01T15:09:48+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD522,us,USA
0,1-737362903,2012-05-01T14:57:29+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD772,se,Sweden
0,1-737362993,2012-05-01T14:51:33+01:00,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD126,br,Brazil
1,1-737362993,2012-05-01T14:52:28+01:00,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD126,br,Brazil
0,1-737363021,2012-05-01T14:57:51+01:00,Accepted,In Progress,V3_2,Org line C,N47,Low,PROD64,us,USA
0,1-737363086,2012-05-01T16:20:01+01:00,Accepted,In Progress,V3_2,Org line C,N47,Low,PROD279,us,USA
0,1-737363112,2012-05-02T05:58:28+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD494,pl,INDIA
0,1-737363131,2012-05-01T15:03:20+01:00,Accepted,In Progress,V3_2,Org line C,N9,Low,PROD424,us,USA
1,1-737363131,2012-05-01T15:13:40+01:00,Accepted,In Progress,V3_2,Org line C,N9,Low,PROD424,us,USA
0,1-737363211,2012-05-01T15:36:20+01:00,Accepted,In Progress,,Org line V5,V21 2nd,Low,PROD190,us,USA
0,1-737363255,2012-05-01T15:59:29+01:00,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD126,br,Brazil
1,1-737363255,2012-05-01T16:00:01+01:00,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD126,br,Brazil
0,1-737363281,2012-05-01T16:00:18+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737363281,2012-05-01T16:00:31+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737363281,2012-05-01T16:26:59+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737363281,2012-05-02T09:37:57+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737363375,2012-05-01T16:30:23+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737363375,2012-05-01T16:34:50+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737363375,2012-05-01T16:47:53+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737363375,2012-05-02T09:32:29+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737363788,2012-05-01T23:51:04+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD316,us,USA
1,1-737363788,2012-05-01T23:52:57+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD316,us,USA
2,1-737363788,2012-05-01T23:53:36+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD316,us,USA
0,1-737366051,2012-05-01T16:04:23+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737366051,2012-05-01T16:05:00+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737366051,2012-05-01T16:28:09+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737366051,2012-05-02T09:36:59+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737366115,2012-05-01T16:30:43+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737366115,2012-05-01T16:39:33+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737366115,2012-05-01T16:48:43+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737366115,2012-05-02T09:31:40+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737366981,2012-05-01T15:15:13+01:00,Accepted,In Progress,V3_2,Org line C,N32,Medium,PROD253,us,USA
0,1-737367003,2012-05-01T15:20:31+01:00,Accepted,In Progress,V3_2,Org line C,N32,Medium,PROD424,us,USA
0,1-737367061,2012-05-01T15:33:24+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737367061,2012-05-01T15:53:51+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737367061,2012-05-01T16:25:34+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737367061,2012-05-01T16:25:35+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737367073,2012-05-01T16:04:13+01:00,Accepted,In Progress,V3_2,Org line C,N32,Medium,PROD258,us,USA
0,1-737367162,2012-05-01T16:29:58+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737367162,2012-05-01T16:31:38+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737367162,2012-05-01T16:46:33+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737367162,2012-05-02T09:35:22+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737367369,2012-05-01T17:29:34+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,be,Belgium
0,1-737367809,2012-05-01T21:03:13+01:00,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD126,br,Brazil
0,1-737369009,2012-05-01T15:53:51+01:00,Accepted,In Progress,V3_2,Org line C,N37,Low,PROD566,us,USA
0,1-737369081,2012-05-01T15:22:12+01:00,Accepted,In Progress,A2_2,Org line A2,G8 2nd,High,PROD387,se,INDIA
1,1-737369081,2012-05-01T15:26:50+01:00,Accepted,In Progress,A2_2,Org line A2,G8 2nd,High,PROD387,se,INDIA
0,1-737369385,2012-05-01T16:13:50+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD197,us,USA
0,1-737369441,2012-05-01T16:24:25+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD203,us,USA
0,1-737369560,2012-05-01T16:41:23+01:00,Accepted,In Progress,V3_2,Org line C,N37,Low,PROD522,us,USA
0,1-737369745,2012-05-01T17:12:50+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD364,us,USA
0,1-737369759,2012-05-01T17:08:42+01:00,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD725,us,USA
0,1-737369943,2012-05-01T15:47:27+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
1,1-737369943,2012-05-01T15:48:04+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
0,1-737370099,2012-05-01T16:03:12+01:00,Accepted,In Progress,,Org line C,N15 2nd,Low,PROD424,ca,Canada
0,1-737370121,2012-05-01T16:06:17+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737370121,2012-05-01T16:07:06+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737370121,2012-05-01T16:28:23+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737370121,2012-05-02T09:36:48+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737370197,2012-05-01T16:30:19+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD623,pl,POLAND
1,1-737370197,2012-05-01T16:34:22+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD623,pl,POLAND
2,1-737370197,2012-05-01T16:47:43+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD623,pl,POLAND
3,1-737370197,2012-05-02T09:32:48+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD623,pl,POLAND
0,1-737370205,2012-05-01T16:30:48+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
1,1-737370205,2012-05-01T16:40:55+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD258,pl,POLAND
2,1-737370205,2012-05-01T16:48:56+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
3,1-737370205,2012-05-02T09:31:31+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,pl,POLAND
0,1-737370531,2012-05-01T19:07:08+01:00,Accepted,In Progress,V3_2,Org line C,N32,Low,PROD701,us,USA
1,1-737370531,2012-05-01T19:07:51+01:00,Accepted,In Progress,V3_2,Org line C,N32,Low,PROD701,us,USA
0,1-737370616,2012-05-01T19:46:56+01:00,Accepted,In Progress,,Org line C,N19 2nd,Low,PROD813,ca,Canada
0,1-737370789,2012-05-01T20:43:39+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD494,us,USA
0,1-737370895,2012-05-01T21:36:31+01:00,Accepted,In Progress,,Org line C,N19 2nd,Low,PROD466,ca,Canada
