,SR_Number,Change_Date+Time,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country
15465,1-735086187,2012-04-27T15:33:38+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD119,br,Brazil
15466,1-735086187,2012-04-27T15:34:51+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD119,br,Brazil
15467,1-735086187,2012-04-27T15:37:43+01:00,Queued,Awaiting Assignment,E_6,Org line B,S16,Low,PROD119,br,Brazil
15468,1-735086187,2012-04-27T15:37:44+01:00,Queued,Awaiting Assignment,E_6,Org line B,S16,Low,PROD119,br,Brazil
15469,1-735086266,2012-04-27T15:40:24+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,br,Brazil
15470,1-735086266,2012-04-27T15:40:58+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,br,Brazil
15471,1-735086266,2012-04-27T15:42:35+01:00,Queued,Awaiting Assignment,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil
15472,1-735086266,2012-05-02T13:31:16+01:00,Accepted,In Progress,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil
15473,1-735086920,2012-04-27T15:21:38+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD553,pl,Brazil
15474,1-735086920,2012-04-27T15:31:58+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD553,pl,Brazil
15475,1-735086920,2012-04-27T15:46:02+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD553,pl,Brazil
15476,1-735086920,2012-04-27T15:59:15+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,G22 2nd,Low,PROD553,pl,Brazil
15477,1-735086920,2012-04-27T18:27:33+01:00,Accepted,In Progress,A2_2,Org line A2,G22 2nd,Low,PROD553,pl,Sweden
15478,1-735086920,2012-04-27T18:54:02+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD553,pl,Sweden
15479,1-735086920,2012-04-27T20:12:28+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD553,pl,Brazil
15480,1-735086920,2012-04-27T20:12:36+01:00,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD553,pl,Brazil
15481,1-735087312,2012-04-27T15:45:00+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD29,pl,Brazil
15482,1-735087312,2012-04-27T15:45:17+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD29,pl,Brazil
15483,1-735087312,2012-04-27T16:15:06+01:00,Completed,In Call,V3_2,Org line C,G96,Low,PROD29,pl,Brazil
15484,1-735087312,2012-05-02T13:27:12+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD29,pl,Brazil
15485,1-735087312,2012-05-02T13:39:45+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD29,pl,Brazil
15486,1-735087312,2012-05-02T13:40:54+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD29,pl,Brazil
15487,1-735087406,2012-04-27T15:58:12+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD805,in,INDIA
15488,1-735087406,2012-04-27T16:03:02+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD805,in,INDIA
15489,1-735087406,2012-04-27T16:21:38+01:00,Queued,Awaiting Assignment,E_10,Org line C,G260 2nd,Low,PROD805,in,INDIA
15490,1-735087406,2012-04-27T16:21:39+01:00,Queued,Awaiting Assignment,E_10,Org line C,G260 2nd,Low,PROD805,in,INDIA
15491,1-735087406,2012-04-28T10:21:41+01:00,Accepted,In Progress,E_10,Org line C,G260 2nd,Low,PROD805,in,Sweden
15492,1-735087406,2012-04-28T10:22:26+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD805,in,Sweden
15493,1-735087406,2012-04-28T12:29:00+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD805,in,Sweden
15494,1-735087406,2012-04-28T12:29:06+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD805,in,Sweden
15495,1-735087438,2012-04-27T15:59:23+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
15496,1-735087438,2012-04-27T16:00:29+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
15497,1-735087438,2012-04-27T16:01:27+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,Brazil
15498,1-735087438,2012-04-27T16:01:28+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,Brazil
15499,1-735087704,2012-04-27T16:28:40+01:00,Accepted,In Progress,V3_2,Org line C,N45,Medium,PROD802,us,USA
15500,1-735087704,2012-04-27T16:28:52+01:00,Accepted,In Progress,V3_2,Org line C,N45,Medium,PROD802,us,USA
15501,1-735087704,2012-04-27T16:29:01+01:00,Accepted,Wait - User,V3_2,Org line C,N45,Medium,PROD802,us,USA
15502,1-735088988,2012-04-27T17:31:30+01:00,Accepted,In Progress,A2_4,Org line A2,G47 2nd,Low,PROD243,se,Sweden
15503,1-735088988,2012-04-27T17:34:03+01:00,Accepted,In Progress,A2_4,Org line A2,G47 2nd,Low,PROD243,se,Sweden
15504,1-735089153,2012-04-27T17:44:08+01:00,Accepted,In Progress,A2_4,Org line A2,V30,Medium,PROD508,fr,France
15505,1-735089153,2012-04-27T17:44:25+01:00,Accepted,In Progress,A2_4,Org line A2,V30,Medium,PROD508,fr,France
15506,1-735089153,2012-04-30T17:50:23+01:00,Accepted,In Progress,A2_4,Org line A2,V30,Medium,PROD508,fr,0
15507,1-735089153,2012-05-02T09:19:55+01:00,Queued,Awaiting Assignment,A2_5,Org line A2,V55 3rd,Medium,PROD508,fr,France
15508,1-735089696,2012-04-27T16:31:39+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,fr,POLAND
15509,1-735089696,2012-04-27T16:32:12+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,fr,POLAND
15510,1-735089696,2012-04-27T16:34:57+01:00,Queued,Awaiting Assignment,V3_2,Org line C,V26,Low,PROD253,fr,POLAND
15511,1-735089696,2012-04-30T09:09:33+01:00,Accepted,In Progress,V3_2,Org line C,V26,Low,PROD253,fr,France
15512,1-735093723,2012-04-27T16:37:55+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD236,be,Belgium
15513,1-735093723,2012-04-27T16:40:45+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD236,be,Belgium
15514,1-735093723,2012-04-27T16:56:55+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,be,Belgium
15515,1-735093723,2012-04-27T19:54:08+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD236,be,Brazil
15516,1-735093723,2012-04-27T20:32:15+01:00,Queued,Awaiting Assignment,,Org line V11,A11,Medium,PROD236,be,Brazil
15517,1-735093723,2012-05-03T09:27:01+01:00,Accepted,In Progress,,Org line V11,A11,Medium,PROD236,be,Spain
15518,1-735093723,2012-05-03T09:27:42+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,be,Spain
15519,1-735093723,2012-05-03T13:09:27+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD236,be,Brazil
15520,1-735093723,2012-05-03T13:30:31+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,G42 3rd,Medium,PROD236,be,Brazil
15521,1-735093723,2012-05-03T13:30:32+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,G42 3rd,Medium,PROD236,be,Brazil
15522,1-735093723,2012-05-04T09:45:00+01:00,Accepted,In Progress,A2_1,Org line A2,G42 3rd,Medium,PROD236,be,POLAND
15523,1-735093723,2012-05-04T10:14:53+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,be,POLAND
15524,1-735093723,2012-05-04T10:15:43+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD236,be,POLAND
15525,1-735093723,2012-05-04T10:16:36+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D6,Medium,PROD236,be,POLAND
15526,1-735093723,2012-05-04T10:20:17+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD236,be,Belgium
15527,1-735093723,2012-05-04T10:20:38+01:00,Accepted,Wait,A2_1,Org line C,D6,Medium,PROD236,be,Belgium
15528,1-735093723,2012-05-05T08:24:28+01:00,Accepted,Assigned,A2_1,Org line C,D6,Medium,PROD236,be,Belgium
15529,1-735093723,2012-05-07T07:58:10+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD236,be,Belgium
15530,1-735093723,2012-05-07T08:17:50+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,be,Belgium
15531,1-735093723,2012-05-07T09:12:42+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD236,be,POLAND
15532,1-735093880,2012-04-27T16:26:00+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA
15533,1-735093880,2012-04-27T16:27:37+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA
15534,1-735093880,2012-04-27T16:27:43+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N43,Medium,PROD253,us,USA
15535,1-735093880,2012-04-27T16:42:02+01:00,Accepted,In Progress,V3_2,Org line C,N43,Medium,PROD253,us,USA
15536,1-735101563,2012-04-27T16:59:38+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA
15537,1-735101563,2012-04-27T17:23:55+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA
15538,1-735101563,2012-04-27T17:34:14+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N44,Medium,PROD253,us,USA
15539,1-735101862,2012-04-27T18:10:46+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA
15540,1-735101862,2012-04-27T18:29:03+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA
15541,1-735101862,2012-04-27T18:52:30+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,G63 2nd,Medium,PROD253,us,USA
15542,1-735101862,2012-04-30T05:56:16+01:00,Accepted,In Progress,A2_2,Org line A2,G63 2nd,Medium,PROD253,us,Sweden
15543,1-735104477,2012-04-27T15:43:44+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,br,Brazil
15544,1-735104477,2012-04-27T15:44:45+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,br,Brazil
15545,1-735104477,2012-04-27T19:25:47+01:00,Queued,Awaiting Assignment,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil
15546,1-735104663,2012-04-27T15:52:25+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,se,Brazil
15547,1-735104663,2012-04-27T15:53:32+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,se,Brazil
15548,1-735104663,2012-04-27T16:04:13+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,se,Brazil
15549,1-735104663,2012-04-27T16:05:45+01:00,Queued,Awaiting Assignment,V3_2,Org line C,M8,Low,PROD424,se,Brazil
15550,1-735104703,2012-04-27T16:04:45+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA
15551,1-735104703,2012-04-27T16:05:03+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA
15552,1-735104703,2012-04-27T16:07:07+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N43,Medium,PROD253,us,USA
15553,1-735104855,2012-04-27T17:11:40+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
15554,1-735104855,2012-04-27T17:12:31+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
15555,1-735104855,2012-04-27T17:17:29+01:00,Completed,In Call,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
15556,1-735112291,2012-04-27T16:46:06+01:00,Accepted,In Progress,A2_4,Org line A2,G118 2nd,Medium,PROD591,se,USA
15557,1-735112291,2012-04-27T16:46:17+01:00,Accepted,In Progress,A2_4,Org line A2,G118 2nd,Medium,PROD591,se,USA
15558,1-735117242,2012-04-27T16:18:55+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD344,fr,POLAND
15559,1-735117242,2012-04-27T16:19:54+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD344,fr,POLAND
15560,1-735117242,2012-04-27T16:44:41+01:00,Queued,Awaiting Assignment,A2_4,Org line A2,G60 2nd,Low,PROD344,fr,POLAND
15561,1-735117242,2012-04-30T09:33:32+01:00,Accepted,In Progress,A2_4,Org line A2,G61 3rd,Low,PROD344,fr,Sweden
15562,1-735117242,2012-04-30T09:35:33+01:00,Completed,Resolved,A2_4,Org line A2,G61 3rd,Low,PROD344,fr,Sweden
15563,1-735117242,2012-05-02T07:52:05+01:00,Queued,Awaiting Assignment,A2_4,Org line A2,G61 3rd,Low,PROD344,fr,France
15564,1-735117256,2012-04-27T16:26:31+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND
15565,1-735117256,2012-04-27T16:36:53+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND
15566,1-735117256,2012-04-27T16:43:54+01:00,Queued,Awaiting Assignment,E_5,Org line C,G92,Low,PROD424,pl,POLAND
15567,1-735117256,2012-04-27T19:13:29+01:00,Accepted,In Progress,E_5,Org line C,G92,Low,PROD424,pl,INDIA
15568,1-735117256,2012-04-27T19:39:59+01:00,Accepted,Wait - User,E_5,Org line C,G92,Low,PROD424,pl,INDIA
15569,1-735117256,2012-04-28T02:18:32+01:00,Accepted,Assigned,E_5,Org line C,G92,Low,PROD424,pl,INDIA
15570,1-735117256,2012-04-28T09:34:05+01:00,Accepted,In Progress,E_5,Org line C,G92,Low,PROD424,pl,INDIA
15571,1-735117256,2012-04-28T09:34:11+01:00,Accepted,Wait - User,E_5,Org line C,G92,Low,PROD424,pl,INDIA
15572,1-735117256,2012-04-30T18:36:05+01:00,Accepted,In Progress,E_5,Org line C,G92,Low,PROD424,pl,INDIA
15573,1-735117603,2012-04-27T17:10:29+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD236,se,Sweden
15574,1-735117603,2012-04-27T17:27:05+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD236,se,Sweden
15575,1-735117603,2012-04-27T17:37:52+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,se,Sweden
15576,1-735117603,2012-04-27T21:19:07+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD236,se,Brazil
15577,1-735117603,2012-04-27T21:23:32+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,G42 3rd,Medium,PROD236,se,Brazil
15578,1-735117603,2012-04-30T08:32:16+01:00,Accepted,In Progress,A2_1,Org line A2,G42 3rd,Medium,PROD236,se,POLAND
15579,1-735117603,2012-04-30T08:32:21+01:00,Accepted,Wait,A2_1,Org line A2,G42 3rd,Medium,PROD236,se,POLAND
15580,1-735117603,2012-04-30T08:34:01+01:00,Accepted,In Progress,A2_1,Org line A2,G42 3rd,Medium,PROD236,se,POLAND
15581,1-735117603,2012-04-30T12:27:30+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,se,POLAND
15582,1-735117603,2012-04-30T12:27:31+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,se,POLAND
15583,1-735117603,2012-04-30T12:42:12+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD236,se,Brazil
15584,1-735117603,2012-04-30T12:44:06+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D7,Medium,PROD236,se,Brazil
15585,1-735117603,2012-04-30T13:05:29+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD236,se,Sweden
15586,1-735117603,2012-04-30T14:02:01+01:00,Accepted,Wait - User,A2_1,Org line A2,D7,Medium,PROD236,se,Sweden
15587,1-735119457,2012-04-27T16:27:45+01:00,Accepted,In Progress,V3_2,Org line C,M23,Low,PROD424,se,Sweden
15588,1-735119457,2012-04-27T16:28:44+01:00,Accepted,In Progress,V3_2,Org line C,M23,Low,PROD424,se,Sweden
15589,1-735123821,2012-04-27T17:06:28+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,pl,Brazil
15590,1-735123821,2012-04-27T17:07:05+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,pl,Brazil
15591,1-735123821,2012-04-27T17:11:09+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,pl,Brazil
15592,1-735123821,2012-04-27T17:13:37+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,G40,Low,PROD401,pl,Brazil
15593,1-735126180,2012-04-27T17:15:00+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD618,us,USA
15594,1-735126180,2012-04-27T17:15:58+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD618,us,USA
15595,1-735126180,2012-04-27T17:21:29+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N43,Medium,PROD618,us,USA
15596,1-735126180,2012-04-27T19:18:03+01:00,Accepted,In Progress,V3_2,Org line C,N43,Medium,PROD618,us,USA
15597,1-735126180,2012-04-27T19:18:08+01:00,Accepted,Wait - User,V3_2,Org line C,N43,Medium,PROD618,us,USA
15598,1-735126180,2012-04-27T20:05:31+01:00,Accepted,Assigned,V3_2,Org line C,N43,Medium,PROD618,us,USA
15599,1-735126898,2012-04-27T20:26:43+01:00,Accepted,In Progress,V3_2,Org line C,N51,Low,PROD719,in,USA
15600,1-735126898,2012-04-30T21:49:00+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Low,PROD719,in,USA
15601,1-735128441,2012-04-27T18:22:43+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
15602,1-735128441,2012-04-27T18:23:03+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
15603,1-735128441,2012-04-27T18:40:58+01:00,Queued,Awaiting Assignment,V3_2,Org line B,S6,Low,PROD424,br,Brazil
15604,1-735129927,2012-04-27T16:28:58+01:00,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD261,us,USA
15605,1-735129927,2012-04-27T16:31:09+01:00,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD261,us,USA
15606,1-735129927,2012-04-27T16:31:17+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N45,Low,PROD261,us,USA
15607,1-735129927,2012-04-27T16:34:43+01:00,Accepted,In Progress,V3_2,Org line C,N45,Low,PROD261,us,USA
15608,1-735133142,2012-04-27T18:11:52+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,br,Brazil
15609,1-735133142,2012-04-27T18:12:03+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,br,Brazil
15610,1-735133142,2012-04-27T18:14:39+01:00,Queued,Awaiting Assignment,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil
15611,1-735133142,2012-05-02T14:03:08+01:00,Accepted,In Progress,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil
15612,1-735133407,2012-04-27T17:06:12+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD401,se,USA
15613,1-735133407,2012-04-27T17:25:20+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD401,se,USA
15614,1-735133580,2012-04-27T17:50:42+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD267,us,USA
15615,1-735133580,2012-04-27T17:58:41+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD267,us,USA
15616,1-735133580,2012-04-27T17:59:40+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N21,Medium,PROD267,us,USA
15617,1-735133580,2012-04-27T21:08:27+01:00,Accepted,In Progress,V3_2,Org line C,N21,Medium,PROD267,us,USA
15618,1-735133580,2012-04-27T21:08:47+01:00,Accepted,Wait,V3_2,Org line C,N21,Medium,PROD267,us,USA
15619,1-735136971,2012-04-27T17:01:38+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
15620,1-735136971,2012-04-27T17:04:04+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
15621,1-735136971,2012-04-27T17:12:02+01:00,Accepted,Wait - User,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
15622,1-735136971,2012-04-27T17:19:26+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
15623,1-735136971,2012-04-27T17:19:37+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
15624,1-735136971,2012-04-30T08:03:15+01:00,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
15625,1-735137073,2012-04-27T17:23:56+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
15626,1-735137073,2012-04-27T17:24:04+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
15627,1-735137073,2012-04-27T17:26:06+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
15628,1-735137073,2012-04-30T08:02:31+01:00,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
15629,1-735145409,2012-04-27T17:02:22+01:00,Accepted,In Progress,A2_1,Org line B,D3,Low,PROD790,br,Brazil
15630,1-735145409,2012-04-27T17:03:31+01:00,Accepted,In Progress,A2_1,Org line B,D3,Low,PROD790,br,Brazil
15631,1-735145461,2012-04-27T17:32:17+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD215,in,Brazil
15632,1-735145461,2012-04-27T17:32:54+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD215,in,Brazil
15633,1-735145461,2012-04-27T17:41:58+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,G40,Low,PROD215,in,Brazil
15634,1-735145461,2012-04-30T06:00:52+01:00,Accepted,In Progress,A2_2,Org line A2,G40,Low,PROD215,in,Sweden
15635,1-735145461,2012-04-30T06:19:43+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD215,in,Sweden
15636,1-735145461,2012-04-30T21:09:48+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD215,in,Brazil
15637,1-735145461,2012-04-30T21:09:57+01:00,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD215,in,Brazil
15638,1-735145461,2012-04-30T21:40:04+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD215,in,Brazil
15639,1-735145804,2012-04-27T19:31:21+01:00,Accepted,In Progress,A2_1,Org line B,D3,Low,PROD790,br,Brazil
15640,1-735145804,2012-04-27T19:31:52+01:00,Accepted,In Progress,A2_1,Org line B,D3,Low,PROD790,br,Brazil
15641,1-735145804,2012-04-27T19:32:35+01:00,Accepted,Wait - User,A2_1,Org line B,D3,Low,PROD790,br,Brazil
15642,1-735147842,2012-04-27T19:04:58+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,br,Brazil
15643,1-735147842,2012-04-27T19:06:09+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,br,Brazil
15644,1-735147842,2012-04-27T19:24:51+01:00,Queued,Awaiting Assignment,V3_2,Org line B,S6,Low,PROD253,br,Brazil
15645,1-735147842,2012-05-02T14:32:31+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,br,Brazil
15646,1-735162254,2012-04-27T20:03:47+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,br,Brazil
15647,1-735162254,2012-04-27T20:04:14+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD253,br,Brazil
15648,1-735162254,2012-04-27T20:08:40+01:00,Queued,Awaiting Assignment,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil
15649,1-735162254,2012-05-02T14:09:33+01:00,Accepted,In Progress,V3_2,Org line B,S9 2nd,Low,PROD253,br,Brazil
15650,1-735162430,2012-04-27T20:54:46+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
15651,1-735162430,2012-04-27T20:56:53+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
15652,1-735162430,2012-04-27T21:01:58+01:00,Queued,Awaiting Assignment,V3_2,Org line B,S6,Low,PROD424,br,Brazil
15653,1-735164265,2012-04-27T17:32:22+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD494,fr,POLAND
15654,1-735164265,2012-04-27T17:33:19+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD494,fr,POLAND
15655,1-735164265,2012-04-27T17:34:12+01:00,Queued,Awaiting Assignment,V3_2,Org line C,T17,Low,PROD494,fr,POLAND
15656,1-735164265,2012-05-02T08:36:49+01:00,Accepted,In Progress,V3_2,Org line C,T17,Low,PROD494,fr,France
15657,1-735167951,2012-04-27T18:46:26+01:00,Queued,Awaiting Assignment,V3_2,Org line G2,S8,Low,PROD424,br,Brazil
15658,1-735167951,2012-04-27T19:26:57+01:00,Accepted,In Progress,V3_2,Org line G2,S8,Low,PROD424,br,Brazil
15659,1-735167951,2012-04-27T19:27:29+01:00,Accepted,In Progress,V3_2,Org line G2,S8,Low,PROD424,br,Brazil
15660,1-735167951,2012-04-27T19:28:44+01:00,Accepted,Assigned,V3_2,Org line G2,S8,Low,PROD424,br,Brazil
15661,1-735167951,2012-04-27T21:35:20+01:00,Accepted,In Progress,V3_2,Org line G2,S8,Low,PROD424,br,Brazil
15662,1-735167951,2012-04-27T21:35:35+01:00,Accepted,Wait,V3_2,Org line G2,S8,Low,PROD424,br,Brazil
15663,1-735167951,2012-04-30T15:39:36+01:00,Accepted,Wait - User,V3_2,Org line G2,S8,Low,PROD424,br,Brazil
15664,1-735167951,2012-05-02T21:27:59+01:00,Accepted,In Progress,V3_2,Org line G2,S8,Low,PROD424,br,Brazil
